game_id,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_move_count
10550,78,mate,black,Rapid,1713,1602,C00,French Defense #2,2
10551,36,mate,black,Rapid,1795,1581,C00,French Defense: Knight Variation,3
10555,34,resign,black,Rapid,1423,1500,C45,Scotch Game: Schmidt Variation,8
10556,66,resign,black,Rapid,1566,1694,C55,Italian Game: Anti-Fried Liver Defense,6
10558,39,resign,white,Rapid,1656,1577,D00,Queen's Pawn Game,2
10559,25,resign,white,Rapid,1557,1713,B01,Scandinavian Defense: Main Line,6
10560,51,resign,white,Blitz,1686,1567,C41,Philidor Defense,5
10561,95,resign,white,Blitz,1606,1579,C00,French Defense: Reti-Spielmann Attack,3
10562,45,resign,white,Rapid,1519,1597,C20,King's Pawn Game: Leonardis Variation,3
10563,102,resign,black,Rapid,1619,1452,B00,St. George Defense,2
10564,35,mate,white,Rapid,1610,1500,C42,Russian Game: Damiano Variation,6
10565,33,resign,white,Blitz,1612,1626,C02,French Defense: Advance Variation |  Paulsen Attack,9
10566,56,mate,black,Rapid,1633,1610,C00,French Defense: Steinitz Attack,3
10568,63,mate,white,Rapid,1696,1607,C02,French Defense: Advance Variation |  Paulsen Attack,9
10569,62,resign,black,Rapid,1743,1586,C00,French Defense: Knight Variation,3
10570,66,draw,draw,Rapid,1630,1584,C00,French Defense: Knight Variation,3
10571,50,resign,black,Rapid,1609,1564,C02,French Defense: Advance Variation |  Nimzowitsch System,7
10572,113,resign,white,Rapid,1508,1586,D00,Queen's Pawn Game: Levitsky Attack,3
10573,97,mate,white,Rapid,1573,1465,C40,King's Pawn Game: McConnell Defense,4
10574,132,resign,black,Blitz,1459,1494,B50,Sicilian Defense,4
10575,24,outoftime,black,Rapid,1061,1133,C20,King's Pawn Game: Leonardis Variation,3
10576,82,outoftime,black,Blitz,1210,1151,A40,Englund Gambit Declined |  Reversed French,3
10578,66,resign,black,Rapid,1628,1581,C50,Four Knights Game: Italian Variation,8
10579,99,resign,white,Rapid,1577,1571,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
10581,46,resign,white,Rapid,1605,1403,C50,Giuoco Piano,6
10583,42,resign,white,Rapid,1691,1335,B01,Scandinavian Defense: Modern Variation #2,4
10584,58,resign,black,Rapid,1253,1679,B20,Sicilian Defense,2
10586,47,resign,white,Rapid,1806,1199,C41,Philidor Defense #3,5
10587,54,mate,black,Rapid,1200,1802,B20,Sicilian Defense,2
10588,104,mate,black,Rapid,1258,1793,B20,Sicilian Defense: Brick Variation,3
10589,99,draw,draw,Rapid,1706,1287,C50,Four Knights Game: Italian Variation,8
10590,81,resign,white,Rapid,1782,1325,C46,Four Knights Game: Italian Variation,7
10591,57,resign,white,Rapid,1770,1321,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
10592,58,mate,black,Rapid,1387,1739,D00,Queen's Pawn Game,2
10593,33,resign,white,Rapid,1697,1405,C41,Philidor Defense #3,5
10594,65,mate,white,Rapid,1687,1108,C00,Queen's Pawn Game: Franco-Sicilian Defense,4
10595,80,resign,black,Rapid,1200,1670,D00,Queen's Pawn Game,2
10598,71,mate,white,Blitz,1677,1620,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
10599,65,mate,white,Rapid,1595,1416,C00,French Defense: Normal Variation,3
10600,94,mate,black,Classical,1292,1500,A00,Van't Kruijs Opening,1
10602,46,mate,black,Rapid,1033,1263,B00,Duras Gambit,2
10604,47,mate,white,Blitz,1521,1500,A04,Zukertort Opening: Slav Invitation,2
10606,34,mate,black,Rapid,828,1192,A00,Saragossa Opening,1
10607,7,outoftime,white,Rapid,1245,906,C00,French Defense: Queen's Knight,3
10608,5,resign,white,Blitz,1090,837,B00,Barnes Defense,2
10609,15,resign,white,Rapid,1576,910,A00,Van't Kruijs Opening,1
10610,44,resign,black,Rapid,838,1642,A00,Van't Kruijs Opening,1
10611,39,resign,white,Blitz,1317,920,B07,Pirc Defense #4,2
10613,19,resign,white,Rapid,1497,924,B07,Pirc Defense #4,2
10614,9,mate,white,Rapid,1500,848,B00,Barnes Defense,2
10615,7,mate,white,Blitz,1129,954,B00,St. George Defense,2
10616,44,mate,black,Blitz,996,1108,A00,Mieses Opening: Reversed Rat,2
10618,30,outoftime,black,Rapid,1260,1211,C00,French Defense: La Bourdonnais Variation,3
10620,75,outoftime,white,Rapid,1344,1325,C20,English Opening: The Whale,3
10625,17,draw,draw,Blitz,1365,1445,B01,Scandinavian Defense,2
10626,24,resign,black,Classical,1180,1341,C20,King's Pawn Game: Leonardis Variation,3
10630,92,mate,black,Blitz,1375,1473,C00,French Defense: Knight Variation,3
10631,75,mate,white,Blitz,1300,1375,C40,King's Pawn Game: Busch-Gass Gambit,4
10632,62,outoftime,black,Blitz,1368,1484,C42,Russian Game: Urusov Gambit,5
10634,43,mate,white,Blitz,1368,1484,C40,King's Pawn Game: Busch-Gass Gambit,4
10673,37,resign,white,Blitz,1490,1463,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
10674,48,resign,white,Rapid,1370,1487,C44,King's Knight Opening: Normal Variation,4
10706,54,mate,black,Blitz,1487,1107,C00,French Defense: Normal Variation,3
10707,122,resign,black,Blitz,1248,1500,C40,King's Pawn Game: McConnell Defense,4
10708,58,outoftime,black,Blitz,1310,1304,B01,Scandinavian Defense,2
10709,105,draw,draw,Blitz,1500,1202,B07,Pirc Defense #4,2
10711,68,resign,black,Rapid,1528,1500,A00,Mieses Opening: Reversed Rat,2
10712,63,resign,white,Blitz,1447,1389,C20,King's Pawn Game: Mengarini's Opening,3
10713,59,resign,white,Blitz,1278,1104,C55,Italian Game: Anti-Fried Liver Defense,6
10714,72,mate,black,Rapid,1403,1291,C20,King's Pawn Game,2
10715,53,mate,white,Classical,1387,1562,B00,Owen Defense,2
10717,19,mate,white,Blitz,1412,1399,C55,Italian Game: Anti-Fried Liver Defense,6
10718,116,mate,black,Rapid,1403,1387,C20,English Opening: The Whale,3
10719,49,resign,white,Blitz,1321,1401,C46,Three Knights Opening,5
10724,101,resign,white,Rapid,1404,1476,B01,Scandinavian Defense,2
10727,71,mate,white,Rapid,1506,1422,C40,Gunderam Defense,4
10728,118,mate,black,Rapid,1451,1409,C55,Italian Game: Anti-Fried Liver Defense,6
10729,52,mate,black,Rapid,1465,1396,C40,King's Knight Opening,3
10730,23,mate,white,Rapid,1198,1413,D00,Queen's Pawn Game: Levitsky Attack,3
10731,72,mate,black,Blitz,1425,1387,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
10732,62,resign,black,Rapid,1435,1481,C00,French Defense: Steinitz Attack,3
10733,103,resign,white,Rapid,1424,1425,B20,Sicilian Defense,2
10734,112,resign,black,Rapid,1432,1513,C20,King's Pawn Game: Wayward Queen Attack,3
10735,80,resign,black,Blitz,1336,1424,C55,Italian Game: Anti-Fried Liver Defense,6
10736,26,resign,black,Blitz,1444,1412,C45,Scotch Game: Malaniuk Variation,8
10738,93,draw,draw,Classical,1511,1416,C55,Italian Game: Anti-Fried Liver Defense,6
10739,18,mate,black,Blitz,1521,1401,C44,King's Knight Opening: Normal Variation,4
10740,39,draw,draw,Rapid,1377,1402,D00,Queen's Pawn Game #3,4
10745,72,mate,black,Rapid,1393,1589,C20,King's Pawn Game: Wayward Queen Attack,3
10746,52,mate,black,Rapid,1389,1788,B20,Sicilian Defense,2
10747,37,resign,white,Classical,1640,1393,C55,Italian Game: Anti-Fried Liver Defense,6
10748,8,resign,black,Rapid,1404,1390,B00,Nimzowitsch Defense,2
10749,84,outoftime,black,Blitz,1293,1390,C55,Italian Game: Anti-Fried Liver Defense,6
10750,103,mate,white,Classical,1268,1405,C20,King's Pawn Game: Wayward Queen Attack,3
10751,33,resign,white,Classical,1908,1479,C20,King's Pawn Game: Leonardis Variation,3
10752,13,draw,draw,Classical,1364,2081,D02,Queen's Pawn Game: Zukertort Variation,3
10753,24,resign,white,Classical,1788,1245,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5
10754,35,resign,white,Classical,1245,1011,A40,Queen's Pawn,1
10755,20,outoftime,black,Rapid,1245,1148,C41,Philidor Defense,5
10756,95,draw,draw,Rapid,1148,1245,C42,Petrov's Defense,4
10761,83,mate,white,Blitz,1967,1152,A04,Zukertort Opening: The Walrus,6
10762,55,mate,white,Blitz,1619,1155,C44,Scotch Game,5
10763,96,mate,black,Blitz,1159,1501,C44,Ponziani Opening,5
10764,93,mate,white,Blitz,1146,1055,C41,Philidor Defense #2,4
10765,46,resign,white,Rapid,1562,1149,A40,Mikenas Defense,2
10766,12,resign,white,Rapid,1195,1000,A00,Van't Kruijs Opening,1
10767,8,draw,draw,Rapid,1176,1148,C20,King's Pawn Game: Wayward Queen Attack,3
10768,33,resign,white,Rapid,1099,1166,C40,King's Pawn Game: McConnell Defense,4
10770,11,resign,white,Blitz,1274,1194,C40,King's Pawn Game: McConnell Defense,4
10771,9,resign,white,Rapid,1457,1202,C40,King's Pawn Game: McConnell Defense,4
10772,11,resign,white,Rapid,1510,1208,A00,Van't Kruijs Opening,1
10773,21,resign,white,Blitz,1508,1214,C40,King's Pawn Game: McConnell Defense,4
10774,13,resign,white,Rapid,1283,1232,C40,King's Pawn Game: McConnell Defense,4
10775,40,resign,black,Rapid,1257,1199,B01,Scandinavian Defense,2
10776,54,resign,black,Rapid,1290,1119,B01,Scandinavian Defense,2
10777,16,resign,white,Rapid,1885,1291,C40,King's Pawn Game: Busch-Gass Gambit,4
10778,11,resign,white,Blitz,1375,1311,C40,King's Pawn Game: McConnell Defense,4
10779,73,resign,black,Classical,1331,1394,C20,King's Pawn Game: Napoleon Attack,3
10780,8,resign,black,Blitz,1339,1646,B01,Scandinavian Defense,2
10781,24,mate,black,Rapid,1377,1418,C20,King's Pawn Game: Napoleon Attack,3
10782,17,resign,white,Rapid,1860,1381,C40,King's Pawn Game: McConnell Defense,4
10783,15,resign,white,Rapid,1661,1392,A40,Englund Gambit,2
10784,24,resign,black,Rapid,1165,1765,B20,Sicilian Defense,2
10785,29,mate,white,Classical,1670,1432,C41,Philidor Defense #2,4
10786,57,mate,white,Classical,1290,1449,C41,Philidor Defense #3,5
10787,19,mate,white,Classical,1442,1297,C44,Scotch Game: Scotch Gambit |  Sarratt Variation,9
10788,63,resign,white,Rapid,1478,1453,C20,Portuguese Opening,3
10789,64,resign,black,Rapid,1759,1438,C41,Philidor Defense: Exchange Variation,8
10790,23,resign,white,Rapid,1426,1408,C02,French Defense: Advance Variation |  Paulsen Attack,9
10791,100,resign,black,Classical,1409,1790,B20,Sicilian Defense: Bowdler Attack,3
10793,64,mate,black,Rapid,1423,1552,C00,French Defense: Knight Variation,3
10794,85,resign,white,Classical,1711,1427,C42,Russian Game: Urusov Gambit,5
10795,53,resign,white,Rapid,1626,1433,A45,Indian Game,2
10796,88,resign,black,Classical,1252,1427,C41,Philidor Defense: Exchange Variation #3,6
10797,17,draw,draw,Rapid,1423,1744,B20,Sicilian Defense: Bowdler Attack,3
10798,41,resign,white,Rapid,1775,1426,C42,Petrov's Defense,4
10799,46,resign,black,Classical,1431,1658,C44,King's Knight Opening: Normal Variation,4
10800,61,mate,white,Rapid,1578,1438,C42,Russian Game: Three Knights Game,5
10802,29,resign,black,Rapid,1456,1562,B30,Sicilian Defense: Old Sicilian,4
10804,62,resign,black,Classical,1469,1636,C45,Scotch Game: Malaniuk Variation,8
10805,59,mate,white,Rapid,1449,1731,C44,Scotch Game: Benima Defense,8
10807,118,draw,draw,Rapid,1787,1427,A00,Barnes Opening: Walkerling,5
10808,104,resign,white,Rapid,1501,1436,C41,Philidor Defense #2,4
10810,58,mate,black,Classical,1419,1428,C41,Philidor Defense #3,5
10811,73,resign,black,Blitz,1435,1598,B01,Scandinavian Defense: Boehnke Gambit,6
10812,41,resign,white,Rapid,1497,1445,A45,Trompowsky Attack,3
10813,10,resign,white,Rapid,1531,1454,C41,Philidor Defense: Nimzowitsch Variation |  Klein Variation,7
10814,35,mate,white,Rapid,1439,1545,C00,French Defense: Knight Variation,3
10816,47,resign,white,Rapid,1953,1448,C41,Philidor Defense: Exchange Variation #3,6
10818,41,resign,black,Rapid,1462,1697,B01,Scandinavian Defense: Modern Variation #2,4
10819,159,resign,black,Rapid,1526,1447,C42,Russian Game: Urusov Gambit,5
10820,53,mate,white,Rapid,1431,1539,C50,Italian Game: Schilling-Kostic Gambit,6
10821,96,resign,black,Classical,1435,1725,C40,King's Pawn Game: McConnell Defense,4
10823,102,resign,white,Classical,1694,1430,C41,Philidor Defense: Exchange Variation,8
10826,141,draw,draw,Blitz,1428,1531,C00,French Defense: Knight Variation,3
10828,78,resign,white,Classical,1627,1438,C41,Philidor Defense: Exchange Variation,8
10830,63,resign,white,Rapid,1427,1447,B01,Scandinavian Defense,2
10831,22,mate,black,Rapid,842,1076,A00,Kadas Opening,1
10832,35,mate,white,Rapid,1076,842,B00,Goldsmith Defense,2
10833,19,mate,white,Rapid,966,869,C20,King's Pawn Game: Leonardis Variation,3
10834,9,draw,draw,Rapid,1017,869,C00,French Defense #2,2
10835,16,outoftime,black,Rapid,869,1028,A00,Van Geet Opening: Reversed Nimzowitsch,2
10836,45,mate,white,Rapid,1028,869,C00,Rat Defense: Small Center Defense,4
10837,10,mate,black,Rapid,869,1028,A00,Polish Opening,1
10841,87,mate,white,Classical,1507,927,B00,Goldsmith Defense,2
10842,65,mate,white,Rapid,1665,927,A40,Mikenas Defense,2
10843,39,resign,black,Classical,1435,1653,A00,Grob Opening,1
10844,38,resign,black,Blitz,1397,1500,A00,Hungarian Opening,1
10846,30,outoftime,black,Blitz,1303,1500,B07,Pirc Defense #4,2
10849,39,resign,white,Rapid,1398,1412,C50,Italian Game: Giuoco Pianissimo,7
10851,84,resign,black,Rapid,1170,800,C40,King's Pawn Game: Damiano Defense,4
10854,19,resign,white,Rapid,899,1139,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
10855,27,resign,white,Rapid,1224,1289,C41,Philidor Defense,5
10856,40,resign,white,Rapid,1207,1367,C44,King's Knight Opening: Normal Variation,4
10857,89,resign,white,Rapid,1359,1214,C42,Russian Game: Three Knights Game,5
10858,22,mate,black,Blitz,1340,1197,D00,Queen's Pawn Game: Chigorin Variation,3
10860,55,resign,white,Blitz,1082,1500,C42,Russian Game: Three Knights Game,5
10861,33,resign,white,Rapid,1429,1212,C40,King's Pawn Game: Damiano Defense,4
10862,65,resign,white,Rapid,1177,1217,C40,King's Pawn Game: Damiano Defense,4
10863,32,resign,black,Rapid,1231,1162,C41,Philidor Defense #2,4
10864,28,resign,black,Rapid,1173,1221,D02,Queen's Pawn Game: Anti-Torre,4
10866,49,resign,white,Rapid,1253,1247,A00,Van't Kruijs Opening,1
10869,114,draw,draw,Rapid,1231,1264,C40,King's Pawn Game: Damiano Defense,4
10870,126,mate,black,Rapid,1305,1250,A00,Van Geet Opening: Reversed Nimzowitsch,2
10871,30,resign,black,Blitz,1415,1245,C44,King's Knight Opening: Normal Variation,4
10872,78,mate,black,Rapid,1401,1237,C20,King's Pawn Game: Wayward Queen Attack,3
10873,49,outoftime,white,Blitz,1399,1238,C40,King's Pawn Game: Damiano Defense,4
10874,101,mate,white,Rapid,1400,1246,C20,King's Pawn Game: Wayward Queen Attack,3
10875,51,mate,white,Blitz,1232,1266,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
10876,73,mate,white,Blitz,1215,1326,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
10877,66,mate,black,Rapid,1320,1198,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
10878,84,resign,black,Blitz,1364,1182,D20,Queen's Gambit Accepted: Old Variation,5
10879,46,mate,black,Rapid,1197,1151,C41,Philidor Defense #2,4
10880,85,mate,white,Blitz,1197,1023,C40,King's Pawn Game: Damiano Defense,4
10881,55,mate,white,Rapid,1171,1070,C40,King's Pawn Game: Damiano Defense,4
10882,51,mate,white,Rapid,1185,1125,C41,Philidor Defense #2,4
10883,93,mate,white,Rapid,1170,1192,C00,French Defense: Steinitz Attack,3
10884,31,mate,white,Blitz,1155,1170,C41,Philidor Defense #2,4
10885,51,resign,white,Rapid,1500,1410,B01,Scandinavian Defense: Main Line,6
10886,54,mate,black,Blitz,1607,1580,C40,King's Pawn Game: McConnell Defense,4
10888,30,outoftime,black,Blitz,1487,1673,C00,French Defense: Steinitz Attack,3
10889,98,resign,black,Rapid,1496,1500,C00,French Defense: Two Knights Variation,5
10892,56,outoftime,black,Rapid,1502,1500,B07,Pirc Defense: Byrne Variation,7
10895,68,resign,black,Classical,1197,1500,C50,Italian Game: Giuoco Pianissimo |  Normal,8
10897,75,resign,white,Classical,1565,1549,D00,Queen's Pawn Game: Levitsky Attack,3
10905,30,resign,black,Rapid,1005,1350,D20,Queen's Gambit Accepted: Old Variation,5
10908,75,mate,white,Classical,1260,1313,A00,Van't Kruijs Opening,1
10909,78,mate,black,Rapid,1327,1490,C00,French Defense: Steinitz Attack,3
10910,20,resign,black,Rapid,1299,1301,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
10911,62,outoftime,black,Rapid,1314,1520,C44,Scotch Game,5
10912,48,mate,black,Rapid,1211,1500,A00,Van't Kruijs Opening,1
10914,75,outoftime,white,Blitz,2003,1316,A40,English Defense #2,2
10915,62,outoftime,black,Rapid,1359,1170,C44,King's Knight Opening: Normal Variation,4
10918,94,mate,black,Blitz,1381,1256,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
10920,6,outoftime,black,Blitz,1306,1396,B01,Scandinavian Defense,2
10922,55,mate,white,Blitz,1282,1129,A00,Hungarian Opening,1
10923,101,mate,white,Rapid,1466,1318,D00,Queen's Pawn Game #2,3
10924,34,mate,black,Rapid,1337,1672,B20,Sicilian Defense: Snyder Variation,3
10925,21,mate,white,Rapid,1668,1360,B07,Pirc Defense #2,5
10930,75,outoftime,white,Blitz,1459,1500,C20,King's Pawn Game: Wayward Queen Attack,3
10932,108,outoftime,black,Rapid,1472,1501,C41,Philidor Defense #3,5
10933,144,mate,black,Classical,1481,1516,B20,Sicilian Defense: Bowdler Attack,3
10934,53,mate,white,Rapid,1472,1435,C40,King's Knight Opening,3
10936,59,resign,white,Rapid,1401,1496,B21,Sicilian Defense: Smith-Morra Gambit #2,3
10937,78,mate,black,Blitz,1456,1487,B20,Sicilian Defense: Bowdler Attack,3
10938,74,mate,black,Rapid,1548,1476,B20,Sicilian Defense,2
10939,104,mate,black,Rapid,1486,1484,C44,King's Knight Opening: Normal Variation,4
10940,82,mate,black,Rapid,1401,1478,B30,Sicilian Defense: Old Sicilian,4
10941,88,resign,black,Rapid,1532,1466,B30,Sicilian Defense: Old Sicilian,4
10944,77,resign,white,Classical,1509,1454,A45,Indian Game,2
10945,122,draw,draw,Rapid,1442,1454,B20,Sicilian Defense: Staunton-Cochrane Variation,3
10946,157,mate,white,Rapid,1440,1465,B20,Sicilian Defense: Bowdler Attack,3
10947,67,mate,white,Blitz,1500,1472,B21,Sicilian Defense: Smith-Morra Gambit Accepted |  Scheveningen Formation,12
10949,50,resign,black,Rapid,1475,1462,A00,Polish Opening: Bugayev Attack,3
10951,33,outoftime,white,Blitz,1478,1422,C45,Scotch Game,7
10952,89,mate,white,Rapid,1507,1488,B20,Sicilian Defense: Bowdler Attack,3
10956,77,outoftime,white,Rapid,1487,1521,A00,Van't Kruijs Opening,1
10957,18,resign,black,Rapid,1477,1504,B30,Sicilian Defense: Old Sicilian,4
10958,117,draw,draw,Rapid,1402,1507,B21,Sicilian Defense: Smith-Morra Gambit #2,3
10959,55,resign,white,Rapid,1498,1446,B20,Sicilian Defense: Bowdler Attack,3
10962,75,resign,white,Rapid,1502,1394,B20,Sicilian Defense: Staunton-Cochrane Variation,3
10963,14,resign,black,Classical,1455,1493,B20,Sicilian Defense,2
10964,34,resign,black,Rapid,1507,1482,B21,Sicilian Defense: McDonnell Attack,3
10966,110,mate,black,Rapid,1475,1470,B20,Sicilian Defense: Bowdler Attack,3
10967,54,resign,black,Rapid,1487,1427,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
10968,35,mate,white,Classical,1500,1487,A40,Modern Defense,2
10969,37,outoftime,white,Rapid,1478,1423,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5
10970,52,mate,black,Classical,1504,1467,B20,Sicilian Defense,2
10971,71,resign,white,Rapid,1457,1448,C41,Philidor Defense,5
10972,151,mate,white,Rapid,1462,1468,B20,Sicilian Defense: Bowdler Attack,3
10975,77,mate,white,Rapid,1462,1424,C41,Philidor Defense #3,5
10979,130,draw,draw,Classical,1272,1186,A00,Kadas Opening,1
10980,32,mate,black,Rapid,1337,1391,D00,Blackmar-Diemer Gambit,3
10981,19,mate,white,Rapid,1500,1500,D00,Queen's Pawn Game: Chigorin Variation,3
10982,54,resign,black,Rapid,1500,1099,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4
10983,67,mate,white,Rapid,1277,1500,C20,King's Pawn Game,2
10988,137,draw,draw,Blitz,1503,1637,C50,Italian Game,5
10989,147,resign,white,Blitz,1629,1510,C44,Scotch Game,5
10990,48,draw,draw,Blitz,1506,1633,C46,Three Knights Opening,5
10991,60,resign,black,Blitz,1524,1765,C50,Four Knights Game: Italian Variation,8
10992,131,outoftime,white,Blitz,1760,1529,C42,Russian Game: Damiano Variation,6
10993,42,resign,black,Blitz,1534,1755,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
10995,37,resign,black,Classical,1547,1356,C41,Philidor Defense: Paulsen Attack,9
10996,55,resign,white,Blitz,1537,1560,C50,Four Knights Game: Italian Variation,8
10997,36,outoftime,black,Classical,1564,1814,C40,King's Pawn Game: McConnell Defense,4
10998,23,mate,white,Classical,1548,1729,C45,Scotch Game: Classical Variation,8
10999,40,resign,black,Classical,1563,1469,C00,French Defense: Normal Variation,3
