,turns,victory_status,winner,increment_code,white_rating,black_rating,opening_eco,opening_name,opening_move_count
11128,39,resign,white,Rapid,1500,1280,B07,Pirc Defense #4,2
11129,15,mate,white,Blitz,1673,1500,B07,Pirc Defense #5,3
11130,23,resign,white,Classical,1356,1135,A40,Horwitz Defense,2
11131,59,mate,white,Classical,1349,1141,C00,French Defense: Normal Variation,3
11132,56,resign,black,Classical,1148,1336,A00,Van't Kruijs Opening,1
11133,3,resign,black,Classical,1500,1133,A04,Zukertort Opening: Queen's Gambit Invitation,2
11134,52,outoftime,black,Classical,1138,1377,A00,Van't Kruijs Opening,1
11135,68,resign,black,Classical,1144,1372,A00,Van't Kruijs Opening,1
11136,2,outoftime,black,Classical,1146,1572,A00,Van't Kruijs Opening,1
11137,37,resign,white,Classical,1491,1150,A04,Zukertort Opening: Queen's Gambit Invitation,2
11138,33,resign,white,Classical,1453,1154,A40,Horwitz Defense,2
11139,38,resign,black,Classical,1161,1341,A00,Van't Kruijs Opening,1
11140,35,mate,white,Classical,1854,1162,C00,French Defense: Knight Variation,3
11141,74,draw,draw,Classical,1357,1155,C00,French Defense: Steinitz Attack,3
11142,95,resign,white,Classical,1620,1157,C00,French Defense #2,2
11143,45,resign,black,Classical,1164,1345,A00,Van't Kruijs Opening,1
11144,76,resign,black,Classical,1168,1468,A00,Van't Kruijs Opening,1
11145,27,resign,white,Classical,1573,1170,C00,French Defense: Normal Variation,3
11146,81,resign,white,Classical,1242,1181,A00,Van't Kruijs Opening,1
11147,50,resign,black,Classical,1196,1130,A00,Van't Kruijs Opening,1
11148,27,resign,black,Classical,1199,1591,A00,Van't Kruijs Opening,1
11149,38,resign,black,Classical,1201,1632,A00,Van't Kruijs Opening,1
11150,8,mate,black,Classical,969,1195,C00,French Defense: Queen's Knight,3
11151,7,mate,white,Classical,1178,1339,A00,Van't Kruijs Opening,1
11152,37,mate,white,Classical,1468,1182,C00,French Defense: Bird Invitation,3
11153,92,resign,black,Classical,1191,1303,A00,Van't Kruijs Opening,1
11154,55,mate,white,Classical,1294,1201,C00,French Defense: Normal Variation,3
11155,12,outoftime,black,Classical,1252,1187,C00,French Defense: Steinitz Attack,3
11156,95,mate,white,Classical,1378,1194,A00,Polish Opening,1
11157,110,mate,black,Classical,1431,1173,C00,French Defense: Steinitz Attack,3
11158,103,mate,white,Classical,1203,1185,C00,French Defense: Knight Variation,3
11159,71,outoftime,white,Classical,1236,1197,C01,French Defense: Mediterranean Defense,4
11160,122,mate,black,Classical,1024,1152,A00,Mieses Opening,1
11161,40,resign,black,Classical,1160,1303,A00,Van't Kruijs Opening,1
11162,45,outoftime,white,Classical,1278,1057,A04,Zukertort Opening: Queen's Gambit Invitation,2
11163,35,resign,white,Classical,1148,1114,A00,Van't Kruijs Opening,1
11164,86,mate,black,Classical,1327,1126,A40,Horwitz Defense,2
11165,55,mate,white,Classical,1632,1128,B00,Nimzowitsch Defense: Franco-Nimzowitsch Variation,4
11166,39,resign,black,Classical,1414,1104,C00,French Defense #2,2
11167,61,mate,white,Classical,1347,1110,C00,French Defense: Normal Variation,3
11168,82,resign,black,Classical,957,1101,A40,Horwitz Defense,2
11169,19,outoftime,white,Classical,1300,1108,A40,Mikenas Defense,2
11170,12,resign,black,Classical,1116,1292,A00,Van't Kruijs Opening,1
11171,21,resign,white,Classical,1569,1108,C00,French Defense: Normal Variation,3
11172,60,outoftime,black,Classical,1111,1521,A00,Van't Kruijs Opening,1
11173,35,outoftime,white,Classical,1312,1118,C00,French Defense: Knight Variation,3
11174,21,resign,white,Classical,1567,1120,C00,French Defense: Normal Variation,3
11175,53,mate,white,Rapid,1905,1843,B00,St. George Defense,2
11176,40,resign,black,Rapid,1852,1896,A40,Horwitz Defense,2
11177,59,resign,white,Rapid,1888,1793,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
11178,43,resign,white,Blitz,1879,1826,B03,Alekhine Defense: Four Pawns Attack |  6...Nc6,12
11179,43,mate,white,Blitz,1921,1889,A04,Zukertort Opening: Queen's Gambit Invitation,2
11180,63,mate,white,Blitz,1881,1777,C30,King's Gambit Declined |  Queen's Knight Defense,4
11181,57,mate,white,Blitz,1823,1894,C00,French Defense: Queen's Knight,3
11182,91,resign,white,Blitz,1891,1904,C00,French Defense: La Bourdonnais Variation,3
11183,61,outoftime,white,Rapid,1895,1858,B21,Sicilian Defense: McDonnell Attack,3
11184,103,resign,white,Rapid,1879,1906,A40,Horwitz Defense,2
11185,57,resign,white,Blitz,1882,1959,C00,French Defense: La Bourdonnais Variation,3
11186,60,resign,black,Bullet,1896,1871,C02,French Defense: Advance Variation |  Nimzowitsch System,7
11187,142,mate,black,Rapid,2072,1855,A40,Horwitz Defense,2
11188,99,mate,white,Rapid,1788,1868,A00,Hungarian Opening: Catalan Formation,4
11189,45,resign,white,Blitz,1856,1895,C37,King's Gambit Accepted |  Muzio Gambit |  Sarratt Defense,12
11190,72,resign,black,Rapid,1756,1849,C00,French Defense: Knight Variation,3
11191,53,resign,white,Blitz,1839,1805,C31,King's Gambit |  Falkbeer Countergambit Accepted,5
11192,61,resign,black,Blitz,1812,1829,C00,French Defense: Queen's Knight,3
11193,50,mate,black,Blitz,1841,1801,B21,Sicilian Defense: McDonnell Attack,3
11194,73,outoftime,white,Blitz,1833,1752,C30,King's Gambit Declined: Classical |  Soldatenkov Variation,7
11195,85,mate,white,Blitz,2069,1837,C10,French Defense: Paulsen Variation,5
11196,69,mate,white,Rapid,1953,1844,C00,French Defense: Schlechter Variation,5
11197,43,mate,white,Blitz,1838,1979,B10,Caro-Kann Defense,2
11198,73,mate,white,Blitz,1976,1845,C00,French Defense: King's Indian Attack,3
11199,59,resign,white,Blitz,1835,1812,C00,French Defense: La Bourdonnais Variation,3
11200,73,mate,white,Blitz,1826,1792,C36,King's Gambit Accepted: Modern Defense #2,7
11201,36,mate,black,Blitz,1835,1887,C34,King's Gambit Accepted |  Fischer Defense,6
11202,99,resign,white,Rapid,2121,1838,A40,Horwitz Defense,2
11203,78,resign,black,Rapid,1752,1830,A00,Hungarian Opening,1
11204,67,mate,white,Blitz,1816,1841,C00,French Defense: Knight Variation,3
11205,89,mate,white,Rapid,1837,1852,A13,English Opening: Agincourt Defense #2,4
11206,87,outoftime,white,Blitz,1844,1769,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
11207,111,mate,white,Rapid,1926,1852,C02,French Defense: Advance Variation #3,5
11208,66,mate,black,Blitz,1791,1843,A00,Hungarian Opening,1
11209,71,resign,white,Blitz,2093,1854,B01,Scandinavian Defense: Main Line,6
11210,72,resign,black,Rapid,1619,2145,A45,Indian Game,2
11211,60,mate,black,Rapid,1497,2129,C48,Four Knights Game: Spanish Variation |  Classical Variation,8
11212,58,outoftime,black,Rapid,2096,1901,B13,Caro-Kann Defense: Exchange Variation,5
11213,68,resign,black,Rapid,1920,2087,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5
11214,54,mate,black,Blitz,2004,2073,C47,Four Knights Game: Scotch Variation Accepted,8
11215,113,mate,white,Rapid,2084,2066,B70,Sicilian Defense: Dragon Variation,10
11216,149,resign,white,Blitz,2074,1908,C41,Philidor Defense #2,4
11217,64,mate,black,Blitz,1788,2067,B02,Alekhine Defense: Two Pawn Attack,5
11218,59,resign,white,Blitz,2060,1792,B12,Caro-Kann Defense: Advance Variation |  Short Variation,7
11219,74,resign,black,Bullet,1819,2052,B03,Alekhine Defense,6
11220,47,resign,white,Rapid,2047,1710,B05,Alekhine Defense: Modern Variation |  Main Line,8
11221,117,mate,white,Rapid,2136,2062,D02,Queen's Pawn Game: Symmetrical Variation,4
11222,30,outoftime,black,Blitz,2081,2096,B30,Sicilian Defense: Old Sicilian,4
11223,59,outoftime,white,Classical,2063,2027,B06,Robatsch (Modern) Defense,4
11224,117,resign,white,Blitz,2048,1924,C44,Ponziani Opening: Jaenisch Counterattack,6
11225,31,resign,white,Rapid,1804,1997,C47,Four Knights Game: Italian Variation |  Noa Gambit,9
11226,55,resign,white,Rapid,2051,2072,C70,Ruy Lopez,6
11227,67,resign,white,Blitz,2057,1923,C44,Ponziani Opening: Jaenisch Counterattack,6
11228,82,resign,black,Blitz,1922,2040,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
11229,144,draw,draw,Classical,2063,2038,C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,8
11230,53,resign,white,Classical,2003,2078,C44,Ponziani Opening,5
11231,52,resign,white,Blitz,1996,1618,C44,Ponziani Opening,5
11232,138,draw,draw,Blitz,1804,2013,D00,Queen's Pawn Game #3,4
11233,46,resign,black,Rapid,1834,1994,C70,Ruy Lopez: Morphy Defense |  Classical Defense Deferred,8
11234,85,resign,black,Rapid,1867,1968,C50,Italian Game: Giuoco Pianissimo |  Canal Variation,11
11235,43,resign,white,Rapid,1653,1711,B06,Robatsch (Modern) Defense,4
11236,85,resign,black,Rapid,1663,1706,C62,Ruy Lopez: Steinitz Defense,6
11237,49,resign,white,Rapid,1692,1674,C00,French Defense: Knight Variation,3
11238,91,mate,white,Blitz,1709,1685,D31,Semi-Slav Defense: Accelerated Move Order,6
11239,69,mate,white,Rapid,1631,1698,C00,French Defense: La Bourdonnais Variation,3
11240,87,resign,black,Blitz,1708,1772,A40,English Defense,4
11241,114,resign,black,Blitz,1724,1545,D20,Queen's Gambit Accepted: Saduleto Variation,5
11242,56,resign,black,Blitz,1723,1713,C00,French Defense: King's Indian Attack,3
11243,34,mate,black,Rapid,1642,1703,D00,Queen's Pawn Game,2
11244,49,mate,white,Blitz,1689,1770,D11,Slav Defense: Modern Line,5
11245,59,resign,white,Rapid,1763,1698,A20,English Opening: King's English Variation,2
11246,86,resign,white,Rapid,1693,1477,C41,Philidor Defense,5
11247,85,resign,white,Blitz,1664,1706,C02,French Defense: Advance Variation,8
11248,70,mate,black,Rapid,1500,1701,C00,French Defense: Steinitz Attack,3
11249,38,mate,black,Blitz,1704,1689,D10,Slav Defense,4
11250,46,resign,black,Rapid,1680,1677,D00,Queen's Pawn Game,2
11251,51,resign,white,Rapid,1757,1687,A01,Nimzo-Larsen Attack: Modern Variation #3,4
11252,74,resign,black,Blitz,1666,1675,D00,Queen's Pawn Game: Chigorin Variation,3
11253,113,resign,white,Blitz,1663,1667,C55,Italian Game: Anti-Fried Liver Defense,6
11254,13,outoftime,white,Rapid,1651,1641,B21,Sicilian Defense: Smith-Morra Gambit,5
11255,46,mate,black,Rapid,1654,1638,C00,French Defense: Steinitz Attack,3
11256,29,resign,black,Rapid,1680,1623,C01,French Defense: Exchange Variation,5
11257,59,resign,white,Rapid,1610,1617,C02,French Defense: Advance Variation #2,7
11258,79,resign,white,Rapid,1754,1618,C02,French Defense: Advance Variation #4,6
11259,78,mate,black,Rapid,1713,1602,C00,French Defense #2,2
11260,36,mate,black,Rapid,1795,1581,C00,French Defense: Knight Variation,3
11261,39,resign,black,Rapid,1658,1565,C01,French Defense: Exchange Variation,5
11262,79,resign,white,Rapid,1721,1573,D32,Tarrasch Defense: Two Knights Variation,9
11263,73,resign,white,Rapid,1557,1614,C38,King's Gambit Accepted |  Hanstein Gambit,9
11264,34,resign,black,Rapid,1423,1500,C45,Scotch Game: Schmidt Variation,8
11265,66,resign,black,Rapid,1566,1694,C55,Italian Game: Anti-Fried Liver Defense,6
11266,22,mate,black,Classical,1432,1493,C68,Ruy Lopez: Exchange Variation,7
11267,39,resign,white,Rapid,1656,1577,D00,Queen's Pawn Game,2
11268,25,resign,white,Rapid,1557,1713,B01,Scandinavian Defense: Main Line,6
11269,51,resign,white,Blitz,1686,1567,C41,Philidor Defense,5
11270,95,resign,white,Blitz,1606,1579,C00,French Defense: Reti-Spielmann Attack,3
11271,45,resign,white,Rapid,1519,1597,C20,King's Pawn Game: Leonardis Variation,3
11272,102,resign,black,Rapid,1619,1452,B00,St. George Defense,2
11273,35,mate,white,Rapid,1610,1500,C42,Russian Game: Damiano Variation,6
11274,33,resign,white,Blitz,1612,1626,C02,French Defense: Advance Variation |  Paulsen Attack,9
11275,56,mate,black,Rapid,1633,1610,C00,French Defense: Steinitz Attack,3
11276,117,mate,white,Rapid,1595,1583,C60,Ruy Lopez,5
11277,63,mate,white,Rapid,1696,1607,C02,French Defense: Advance Variation |  Paulsen Attack,9
11278,62,resign,black,Rapid,1743,1586,C00,French Defense: Knight Variation,3
11279,66,draw,draw,Rapid,1630,1584,C00,French Defense: Knight Variation,3
11280,50,resign,black,Rapid,1609,1564,C02,French Defense: Advance Variation |  Nimzowitsch System,7
11281,113,resign,white,Rapid,1508,1586,D00,Queen's Pawn Game: Levitsky Attack,3
11282,97,mate,white,Rapid,1573,1465,C40,King's Pawn Game: McConnell Defense,4
11283,132,resign,black,Blitz,1459,1494,B50,Sicilian Defense,4
11284,24,outoftime,black,Rapid,1061,1133,C20,King's Pawn Game: Leonardis Variation,3
11285,82,outoftime,black,Blitz,1210,1151,A40,Englund Gambit Declined |  Reversed French,3
11286,13,mate,white,Rapid,1812,1797,C30,King's Gambit Declined |  Petrov's Defense,4
11287,66,resign,black,Rapid,1628,1581,C50,Four Knights Game: Italian Variation,8
11288,99,resign,white,Rapid,1577,1571,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
11289,54,mate,black,Rapid,1638,1497,C01,French Defense: Exchange Variation,5
11290,46,resign,white,Rapid,1605,1403,C50,Giuoco Piano,6
11291,90,resign,black,Rapid,1705,1348,A10,English Opening: Anglo-Scandinavian Defense,2
11292,42,resign,white,Rapid,1691,1335,B01,Scandinavian Defense: Modern Variation #2,4
11293,58,resign,black,Rapid,1253,1679,B20,Sicilian Defense,2
11294,53,mate,white,Rapid,1238,1811,B54,Sicilian Defense #2,6
11295,47,resign,white,Rapid,1806,1199,C41,Philidor Defense #3,5
11296,54,mate,black,Rapid,1200,1802,B20,Sicilian Defense,2
11297,104,mate,black,Rapid,1258,1793,B20,Sicilian Defense: Brick Variation,3
11298,99,draw,draw,Rapid,1706,1287,C50,Four Knights Game: Italian Variation,8
11299,81,resign,white,Rapid,1782,1325,C46,Four Knights Game: Italian Variation,7
11300,57,resign,white,Rapid,1770,1321,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
11301,58,mate,black,Rapid,1387,1739,D00,Queen's Pawn Game,2
11302,33,resign,white,Rapid,1697,1405,C41,Philidor Defense #3,5
11303,65,mate,white,Rapid,1687,1108,C00,Queen's Pawn Game: Franco-Sicilian Defense,4
11304,80,resign,black,Rapid,1200,1670,D00,Queen's Pawn Game,2
11305,33,resign,white,Blitz,1624,1620,C21,Danish Gambit Accepted,9
11306,6,resign,black,Blitz,1325,1620,C24,Bishop's Opening: Berlin Defense,4
11307,71,mate,white,Blitz,1677,1620,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
11308,65,mate,white,Rapid,1595,1416,C00,French Defense: Normal Variation,3
11309,94,mate,black,Classical,1292,1500,A00,Van't Kruijs Opening,1
11310,61,mate,white,Rapid,1439,1454,D02,Queen's Pawn Game: Zukertort Variation,3
11311,95,mate,white,Classical,1523,1469,C41,Philidor Defense,5
11312,59,resign,white,Rapid,1724,1721,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
11313,47,resign,white,Rapid,1687,1763,C51,Italian Game: Evans Gambit |  McDonnell Defense,10
11314,119,resign,white,Rapid,1732,1700,B32,Sicilian Defense: Franco-Sicilian Variation,6
11315,41,resign,white,Rapid,1746,1772,C00,French Defense: Knight Variation,3
11316,81,draw,draw,Rapid,1773,1768,C55,Italian Game: Anti-Fried Liver Defense,6
11317,116,outoftime,black,Rapid,1624,1741,C20,Portuguese Opening,3
11318,99,draw,draw,Rapid,1772,1537,C42,Russian Game: Classical Attack |  Closed Variation,10
11319,77,resign,white,Rapid,1783,1841,D20,Queen's Gambit Accepted: Accelerated Mannheim Variation,5
11320,81,resign,white,Rapid,1811,1581,C50,Italian Game,5
11321,96,draw,draw,Rapid,1733,1833,B40,Sicilian Defense: French Variation,4
11322,10,resign,white,Rapid,1625,1833,B00,Owen Defense,2
11323,98,outoftime,black,Rapid,1460,1808,B46,Sicilian Defense: Paulsen Variation,10
11324,18,resign,black,Rapid,1679,1695,A00,Gedult's Opening,1
11325,95,resign,white,Rapid,1500,1539,C00,French Defense: Normal Variation,3
11326,32,mate,black,Rapid,1336,1275,A16,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,3
11327,43,resign,black,Rapid,1295,1311,D20,Queen's Gambit Accepted: Central Variation |  Greco Variation,6
11328,81,resign,black,Rapid,1325,1379,D20,Queen's Gambit Accepted: Central Variation |  Greco Variation,6
11329,31,mate,white,Rapid,1302,1293,D21,Queen's Gambit Accepted: Rosenthal Variation,6
11330,27,resign,white,Rapid,1431,1320,D07,Queen's Gambit Refused: Chigorin Defense |  Exchange Variation,6
11331,42,resign,white,Rapid,1333,1347,B00,Caro-Kann Defense: Hillbilly Attack,3
11332,46,resign,white,Rapid,1345,1340,C15,French Defense: Winawer Variation |  Winckelmann-Riemer Gambit,7
11333,124,mate,black,Rapid,1444,1300,B12,Caro-Kann Defense: Advance Variation |  Bayonet Attack,7
11334,46,outoftime,black,Rapid,1331,1374,A40,English Defense #2,2
11335,85,resign,white,Blitz,1387,1368,B10,Caro-Kann Defense,2
11336,39,mate,white,Rapid,1419,1425,D02,Queen's Pawn Game: Chigorin Variation,4
11337,38,outoftime,black,Rapid,1263,1387,D02,Queen's Pawn Game: Symmetrical Variation,4
11338,53,resign,white,Rapid,1433,1458,B12,Caro-Kann Defense: Advance Variation,5
11339,63,resign,white,Rapid,1372,1393,D11,Slav Defense: Modern Line,5
11340,37,resign,white,Rapid,1332,1081,C13,French Defense: Classical Variation |  Normal Variation,8
11341,114,draw,draw,Rapid,1309,1375,D20,Queen's Gambit Accepted: Saduleto Variation,5
11342,52,resign,black,Rapid,2175,2208,E56,Nimzo-Indian Defense: Normal Variation |  Gligoric System |  Bernstein Defense,14
11343,7,draw,draw,Rapid,2208,1500,C55,Italian Game: Anti-Fried Liver Defense,6
11344,56,draw,draw,Rapid,2208,2526,C63,Ruy Lopez: Schliemann Defense |  Tartakower Variation,10
11345,62,mate,black,Rapid,1348,2208,A45,Indian Game,2
11346,69,resign,white,Rapid,2207,1634,C41,Philidor Defense: Exchange Variation #2,7
11347,189,outoftime,white,Rapid,2206,1723,E80,King's Indian Defense: Saemisch Variation,9
11348,64,resign,black,Rapid,1725,2204,B90,Sicilian Defense: Najdorf Variation |  English Attack,11
11349,77,resign,white,Rapid,2201,1849,A04,Zukertort Opening: Nimzo-Larsen Variation,3
11350,29,resign,white,Rapid,2192,2063,B07,Pirc Defense #3,6
11351,86,resign,black,Rapid,1902,2188,B90,Sicilian Defense: Najdorf Variation,10
11352,78,mate,black,Rapid,1620,2187,B10,Caro-Kann Defense,2
11353,22,draw,draw,Rapid,2189,2123,B13,Caro-Kann Defense: Exchange Variation |  Rubinstein Variation,11
11354,117,resign,white,Rapid,2182,1999,B01,Scandinavian Defense: Modern Variation |  Gipslis Variation,8
11355,168,resign,black,Rapid,2188,2168,C88,Ruy Lopez: Closed |  8.c3,15
11356,27,resign,white,Rapid,1823,1600,C41,Philidor Defense #3,5
11357,66,mate,black,Rapid,1909,1639,A46,Torre Attack #2,3
11358,61,outoftime,white,Rapid,1853,1923,A00,Hungarian Opening,1
11359,69,resign,white,Rapid,2121,1929,B43,Sicilian Defense: Kan Variation |  Knight Variation,9
11360,74,outoftime,black,Rapid,1935,2124,E11,Bogo-Indian Defense: Gruenfeld Variation,7
11361,94,mate,black,Rapid,1916,1924,B40,Sicilian Defense: Delayed Alapin Variation,5
11362,75,resign,white,Rapid,1916,1791,A41,Queen's Pawn Game: Anglo-Slav Opening,4
11363,92,outoftime,black,Rapid,1931,1749,A84,Dutch Defense,3
11364,76,mate,black,Rapid,1643,1927,A00,Grob Opening,1
11365,58,resign,white,Rapid,1801,1943,B42,Sicilian Defense: Kan Variation |  Modern Variation,9
11366,119,mate,white,Rapid,1942,1466,D44,Queen's Gambit Declined: Vienna Variation,8
11367,70,resign,black,Rapid,1957,1820,E15,Queen's Indian Defense: Fianchetto Variation,7
11368,121,outoftime,white,Rapid,1933,1970,A49,East Indian Defense,4
11369,75,resign,white,Rapid,2016,1980,A15,English Opening: Anglo-Indian Defense,2
11370,109,mate,white,Rapid,1969,1971,D11,Slav Defense: Modern,6
11371,87,resign,white,Rapid,2168,1975,B09,Pirc Defense: Austrian Attack |  Unzicker Attack,11
11372,77,resign,white,Rapid,1968,1817,A00,Mieses Opening: Reversed Rat,2
11373,87,outoftime,white,Rapid,1961,1805,D78,Neo-Gruenfeld Defense: Classical Variation |  Modern Defense,12
11374,91,mate,white,Rapid,1746,1979,B40,Sicilian Defense: Delayed Alapin Variation,5
11375,50,mate,black,Rapid,1878,1971,B41,Sicilian Defense: Kan Variation,8
11376,29,mate,white,Rapid,2086,1979,B24,Sicilian Defense: Closed #2,8
11377,117,resign,black,Rapid,1992,1941,E60,King's Indian Defense: Normal Variation |  King's Knight Variation,5
11378,47,resign,white,Rapid,1981,1977,D30,Queen's Gambit Declined,4
