age,job,marital,education,in_default,avg_yearly_balance,housing_loan,personal_loan,contact_method,day,month,duration,campaign_contacts,prev_days,previous,prev_outcome,term_deposit
33,blue-collar,married,secondary,no,0,yes,yes,cellular,28,7,83,12,-1,0,unknown,no
32,management,married,tertiary,no,128,yes,no,cellular,28,7,320,3,-1,0,unknown,no
56,technician,married,secondary,no,124,yes,no,cellular,28,7,341,12,-1,0,unknown,no
33,admin.,married,secondary,no,2,yes,yes,cellular,28,7,85,12,-1,0,unknown,no
26,blue-collar,single,secondary,no,18,yes,no,cellular,28,7,579,3,-1,0,unknown,no
35,admin.,married,tertiary,no,0,yes,no,cellular,28,7,151,7,-1,0,unknown,no
26,unemployed,single,tertiary,no,102,no,no,cellular,28,7,377,2,-1,0,unknown,no
29,entrepreneur,married,secondary,no,65,yes,no,cellular,28,7,19,14,-1,0,unknown,no
32,admin.,married,secondary,no,48,yes,no,cellular,28,7,76,3,-1,0,unknown,no
26,admin.,single,secondary,no,1690,no,yes,cellular,28,7,408,3,-1,0,unknown,no
48,technician,married,secondary,no,0,no,no,cellular,28,7,240,3,-1,0,unknown,no
33,management,married,tertiary,no,1206,yes,no,cellular,28,7,72,6,-1,0,unknown,no
50,admin.,single,secondary,no,133,no,no,cellular,28,7,890,4,-1,0,unknown,yes
50,housemaid,single,unknown,no,0,no,no,telephone,28,7,118,8,-1,0,unknown,no
36,management,single,tertiary,no,13315,no,no,cellular,28,7,43,8,-1,0,unknown,no
48,blue-collar,married,secondary,no,387,yes,no,telephone,28,7,76,18,-1,0,unknown,no
41,housemaid,married,secondary,no,12,no,yes,cellular,28,7,472,3,-1,0,unknown,no
55,management,married,tertiary,no,655,no,no,cellular,28,7,167,6,-1,0,unknown,no
34,services,married,secondary,no,254,yes,no,cellular,28,7,276,2,-1,0,unknown,no
60,self-employed,married,secondary,no,3105,no,no,telephone,28,7,178,4,-1,0,unknown,no
52,services,single,secondary,no,21,yes,no,cellular,28,7,147,15,-1,0,unknown,no
47,blue-collar,married,secondary,no,912,no,no,telephone,28,7,118,9,-1,0,unknown,no
43,retired,married,primary,no,400,yes,no,telephone,28,7,282,3,-1,0,unknown,no
30,management,single,tertiary,no,199,no,yes,cellular,28,7,131,7,-1,0,unknown,no
34,blue-collar,married,secondary,no,1682,yes,yes,cellular,28,7,123,3,-1,0,unknown,no
25,blue-collar,single,secondary,no,76,no,yes,cellular,28,7,50,4,-1,0,unknown,no
35,management,single,tertiary,no,303,yes,yes,cellular,28,7,85,9,-1,0,unknown,no
30,admin.,single,tertiary,no,2351,no,yes,cellular,28,7,91,13,-1,0,unknown,no
31,blue-collar,married,primary,no,48,yes,no,cellular,28,7,209,4,-1,0,unknown,no
29,management,single,tertiary,no,1895,no,no,cellular,28,7,97,6,-1,0,unknown,no
27,admin.,single,secondary,no,192,no,no,telephone,28,7,1076,17,-1,0,unknown,yes
47,admin.,single,secondary,no,303,yes,yes,cellular,28,7,152,4,-1,0,unknown,no
47,blue-collar,married,primary,no,0,yes,yes,telephone,28,7,107,3,-1,0,unknown,no
40,admin.,single,secondary,no,419,no,yes,cellular,28,7,100,16,-1,0,unknown,no
35,technician,married,secondary,no,-499,yes,no,cellular,28,7,488,4,-1,0,unknown,no
50,admin.,married,secondary,no,298,no,yes,cellular,28,7,174,6,-1,0,unknown,no
44,blue-collar,married,secondary,no,841,no,no,cellular,28,7,504,4,-1,0,unknown,no
49,services,married,primary,no,0,no,no,telephone,28,7,127,7,-1,0,unknown,no
32,blue-collar,single,primary,no,60,yes,no,cellular,28,7,136,2,-1,0,unknown,no
34,management,married,tertiary,no,1725,yes,yes,cellular,28,7,164,7,-1,0,unknown,no
25,technician,single,secondary,no,218,yes,yes,cellular,28,7,110,4,-1,0,unknown,no
31,services,single,secondary,no,0,no,no,cellular,28,7,243,2,-1,0,unknown,no
27,blue-collar,single,primary,no,1,yes,no,cellular,28,7,120,6,-1,0,unknown,no
56,management,divorced,tertiary,no,-59,no,yes,cellular,28,7,127,6,-1,0,unknown,no
44,admin.,married,secondary,no,251,no,yes,telephone,28,7,122,3,-1,0,unknown,no
30,blue-collar,single,secondary,no,567,yes,no,cellular,28,7,317,5,-1,0,unknown,no
46,admin.,married,secondary,no,-42,no,yes,telephone,28,7,181,12,-1,0,unknown,no
59,entrepreneur,divorced,secondary,no,0,no,yes,cellular,28,7,206,10,-1,0,unknown,no
45,entrepreneur,married,primary,no,488,yes,no,telephone,28,7,90,11,-1,0,unknown,no
50,technician,married,secondary,no,349,yes,no,telephone,28,7,27,17,-1,0,unknown,no
41,technician,married,secondary,no,640,no,no,cellular,28,7,169,6,-1,0,unknown,no
36,blue-collar,divorced,primary,no,715,no,yes,cellular,28,7,128,4,-1,0,unknown,no
43,blue-collar,married,secondary,no,536,no,no,telephone,28,7,185,12,-1,0,unknown,no
47,blue-collar,married,primary,no,292,no,yes,telephone,28,7,210,3,-1,0,unknown,no
51,admin.,single,secondary,no,2130,yes,no,telephone,28,7,126,8,-1,0,unknown,no
35,unemployed,married,secondary,no,1,yes,no,cellular,28,7,173,8,-1,0,unknown,no
44,blue-collar,married,secondary,no,337,yes,no,telephone,28,7,257,3,-1,0,unknown,no
27,management,single,secondary,no,0,yes,yes,cellular,28,7,125,2,-1,0,unknown,no
39,technician,single,tertiary,no,54,yes,no,cellular,29,7,99,12,-1,0,unknown,no
41,admin.,married,secondary,no,-5,yes,no,cellular,29,7,38,17,-1,0,unknown,no
47,management,single,tertiary,no,216,yes,no,cellular,29,7,193,10,-1,0,unknown,no
31,self-employed,married,tertiary,no,3,yes,no,cellular,29,7,215,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,156,yes,no,cellular,29,7,393,3,-1,0,unknown,no
29,technician,single,secondary,no,426,yes,no,telephone,29,7,121,6,-1,0,unknown,no
46,entrepreneur,married,secondary,no,0,yes,yes,cellular,29,7,54,16,-1,0,unknown,no
58,retired,married,secondary,no,3542,yes,no,telephone,29,7,345,17,-1,0,unknown,no
37,services,married,secondary,no,3,yes,no,cellular,29,7,88,6,-1,0,unknown,no
32,blue-collar,single,primary,no,882,no,yes,cellular,29,7,80,8,-1,0,unknown,no
31,technician,single,tertiary,no,-749,yes,yes,cellular,29,7,82,4,-1,0,unknown,no
36,management,single,tertiary,no,8,no,no,cellular,29,7,858,7,-1,0,unknown,no
57,services,married,primary,no,1700,yes,no,cellular,29,7,178,12,-1,0,unknown,no
32,blue-collar,married,secondary,no,129,yes,no,cellular,29,7,119,7,-1,0,unknown,no
35,management,divorced,tertiary,no,366,yes,no,telephone,29,7,480,9,-1,0,unknown,no
41,technician,married,tertiary,no,354,no,no,cellular,29,7,95,5,-1,0,unknown,no
37,admin.,married,secondary,no,-325,no,no,cellular,29,7,179,7,-1,0,unknown,no
60,retired,married,secondary,yes,879,yes,yes,cellular,29,7,62,8,-1,0,unknown,no
41,services,married,primary,no,812,yes,yes,cellular,29,7,117,3,-1,0,unknown,no
30,admin.,married,unknown,no,4,yes,no,cellular,29,7,176,21,-1,0,unknown,no
56,services,married,secondary,no,467,no,yes,telephone,29,7,105,8,-1,0,unknown,no
42,technician,divorced,secondary,no,-78,yes,yes,cellular,29,7,10,23,-1,0,unknown,no
26,blue-collar,single,primary,yes,344,no,yes,cellular,29,7,62,4,-1,0,unknown,no
56,retired,married,secondary,no,6114,no,no,telephone,29,7,168,2,-1,0,unknown,no
53,unemployed,married,primary,no,845,no,no,cellular,29,7,123,2,-1,0,unknown,no
56,retired,married,primary,no,21,no,no,cellular,29,7,324,7,-1,0,unknown,no
49,services,married,secondary,yes,-249,no,no,cellular,29,7,234,5,-1,0,unknown,no
47,services,married,secondary,no,3333,yes,yes,cellular,29,7,114,2,-1,0,unknown,no
36,admin.,married,secondary,no,-323,yes,no,cellular,29,7,118,8,-1,0,unknown,no
44,technician,married,tertiary,no,964,no,no,cellular,29,7,158,2,-1,0,unknown,no
45,services,married,unknown,no,9,yes,no,telephone,29,7,186,2,-1,0,unknown,no
30,technician,married,tertiary,no,1103,yes,yes,cellular,29,7,148,15,-1,0,unknown,no
48,blue-collar,married,secondary,no,0,no,no,cellular,29,7,215,6,-1,0,unknown,no
59,management,married,secondary,no,-1246,no,no,telephone,29,7,175,2,-1,0,unknown,no
33,technician,married,tertiary,no,-482,yes,no,cellular,29,7,90,3,-1,0,unknown,no
58,retired,divorced,tertiary,no,2086,yes,no,cellular,29,7,194,2,-1,0,unknown,no
28,management,single,secondary,no,-513,no,yes,cellular,29,7,95,8,-1,0,unknown,no
55,services,married,secondary,no,408,yes,no,cellular,29,7,314,2,-1,0,unknown,no
45,management,married,unknown,no,1525,no,no,cellular,29,7,36,2,-1,0,unknown,no
59,admin.,divorced,primary,no,0,yes,no,cellular,29,7,604,3,-1,0,unknown,no
40,management,married,tertiary,no,-495,no,yes,cellular,29,7,303,2,-1,0,unknown,no
46,unemployed,married,secondary,no,931,no,no,cellular,29,7,156,5,-1,0,unknown,no
42,technician,married,secondary,no,-113,yes,yes,cellular,29,7,32,5,-1,0,unknown,no
44,management,single,primary,no,4,no,no,cellular,29,7,163,3,-1,0,unknown,no
53,blue-collar,married,unknown,no,5624,no,no,cellular,29,7,153,2,-1,0,unknown,no
48,management,divorced,tertiary,no,2263,no,no,cellular,29,7,874,2,-1,0,unknown,yes
58,services,married,secondary,no,0,no,no,telephone,29,7,50,2,-1,0,unknown,no
59,unemployed,married,primary,no,46,no,no,telephone,29,7,44,2,-1,0,unknown,no
28,management,single,secondary,no,1154,no,no,cellular,29,7,71,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,1563,no,no,cellular,29,7,449,2,-1,0,unknown,no
59,entrepreneur,married,secondary,no,1085,no,yes,cellular,29,7,101,4,-1,0,unknown,no
54,entrepreneur,married,tertiary,no,84,no,no,cellular,29,7,34,2,-1,0,unknown,no
57,technician,married,secondary,no,0,no,no,cellular,29,7,109,2,-1,0,unknown,no
40,blue-collar,single,secondary,no,5483,no,no,cellular,29,7,76,2,-1,0,unknown,no
30,management,single,tertiary,no,62,yes,no,cellular,29,7,90,5,-1,0,unknown,no
45,technician,married,secondary,no,49,no,no,cellular,29,7,65,2,-1,0,unknown,no
42,blue-collar,single,secondary,no,7547,no,no,cellular,29,7,1569,2,-1,0,unknown,no
42,technician,divorced,tertiary,no,7190,yes,no,cellular,29,7,375,2,-1,0,unknown,no
58,management,married,tertiary,no,1517,yes,no,telephone,29,7,7,5,-1,0,unknown,no
47,housemaid,divorced,primary,no,61,no,no,cellular,29,7,69,5,-1,0,unknown,no
58,management,married,secondary,no,407,yes,no,cellular,29,7,145,2,-1,0,unknown,no
46,management,married,secondary,no,10,yes,no,cellular,29,7,122,7,-1,0,unknown,no
48,technician,married,unknown,no,5176,no,no,cellular,29,7,162,2,-1,0,unknown,no
42,services,married,unknown,no,-416,no,yes,cellular,29,7,147,5,-1,0,unknown,no
49,self-employed,married,secondary,no,357,no,no,cellular,29,7,179,4,-1,0,unknown,no
51,admin.,married,secondary,no,0,no,no,telephone,29,7,27,2,-1,0,unknown,no
51,technician,married,secondary,no,-396,yes,no,cellular,29,7,179,6,-1,0,unknown,no
56,services,married,unknown,no,0,no,no,cellular,29,7,83,2,-1,0,unknown,no
47,entrepreneur,married,tertiary,no,459,yes,no,cellular,29,7,189,4,-1,0,unknown,no
57,admin.,divorced,secondary,no,3100,no,yes,cellular,29,7,165,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,7225,no,no,cellular,29,7,301,2,-1,0,unknown,no
40,admin.,married,secondary,yes,94,no,no,cellular,29,7,117,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,1882,yes,yes,telephone,29,7,165,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,892,yes,no,cellular,29,7,25,22,-1,0,unknown,no
56,blue-collar,married,unknown,no,6710,no,no,cellular,29,7,318,2,-1,0,unknown,no
57,retired,married,primary,no,0,no,yes,cellular,29,7,112,3,-1,0,unknown,no
51,management,divorced,tertiary,no,492,no,yes,cellular,29,7,54,7,-1,0,unknown,no
32,services,single,secondary,no,91,no,no,cellular,29,7,241,5,-1,0,unknown,no
41,services,married,unknown,no,1538,no,no,cellular,29,7,710,2,-1,0,unknown,yes
43,admin.,married,secondary,no,9173,no,no,cellular,29,7,80,2,-1,0,unknown,no
45,blue-collar,married,primary,no,193,yes,yes,cellular,29,7,116,2,-1,0,unknown,no
41,management,single,tertiary,no,3947,no,no,telephone,29,7,63,2,-1,0,unknown,no
50,management,married,tertiary,no,596,no,no,cellular,29,7,106,2,-1,0,unknown,no
44,technician,married,secondary,no,2575,yes,yes,cellular,29,7,129,2,-1,0,unknown,no
48,admin.,married,secondary,no,292,yes,yes,cellular,29,7,164,6,-1,0,unknown,no
36,management,single,tertiary,no,442,yes,yes,cellular,29,7,102,3,-1,0,unknown,no
50,unemployed,married,secondary,no,1772,no,no,cellular,29,7,206,4,-1,0,unknown,no
51,blue-collar,divorced,primary,no,5,no,no,cellular,29,7,600,2,-1,0,unknown,yes
46,blue-collar,married,primary,no,564,yes,no,cellular,29,7,124,2,-1,0,unknown,no
59,management,divorced,tertiary,no,3390,no,no,cellular,29,7,43,2,-1,0,unknown,no
48,management,married,tertiary,no,717,no,no,telephone,29,7,139,2,-1,0,unknown,no
56,technician,married,secondary,no,1199,yes,yes,cellular,29,7,336,2,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,209,no,no,cellular,29,7,112,2,-1,0,unknown,no
26,technician,single,secondary,no,84,yes,no,cellular,29,7,70,3,-1,0,unknown,no
34,services,married,secondary,no,0,yes,no,cellular,29,7,55,3,-1,0,unknown,no
29,technician,single,tertiary,no,7,yes,no,cellular,29,7,70,5,-1,0,unknown,no
47,services,single,secondary,no,917,no,no,cellular,29,7,293,2,-1,0,unknown,no
49,admin.,divorced,secondary,no,1697,no,yes,cellular,29,7,184,4,-1,0,unknown,no
43,blue-collar,married,secondary,no,1149,no,no,telephone,29,7,237,2,-1,0,unknown,no
54,management,divorced,tertiary,no,1692,yes,no,cellular,29,7,299,5,-1,0,unknown,no
42,admin.,single,secondary,no,150,no,yes,cellular,29,7,135,2,-1,0,unknown,no
55,management,single,tertiary,no,797,no,no,cellular,29,7,24,2,-1,0,unknown,no
39,management,single,tertiary,no,1234,no,no,telephone,29,7,64,4,-1,0,unknown,no
38,unemployed,married,tertiary,no,9881,no,no,cellular,29,7,497,2,-1,0,unknown,no
42,self-employed,married,secondary,no,2130,yes,yes,cellular,29,7,146,2,-1,0,unknown,no
51,admin.,divorced,secondary,no,-338,yes,no,cellular,29,7,97,2,-1,0,unknown,no
41,technician,married,secondary,no,978,no,no,cellular,29,7,55,2,-1,0,unknown,no
53,self-employed,married,tertiary,no,4675,yes,no,cellular,29,7,60,4,-1,0,unknown,no
30,management,single,tertiary,no,1161,yes,no,cellular,29,7,109,3,-1,0,unknown,no
44,blue-collar,divorced,secondary,no,1781,yes,no,cellular,29,7,48,3,-1,0,unknown,no
42,management,married,secondary,no,1018,no,no,cellular,29,7,305,2,-1,0,unknown,no
51,unemployed,married,primary,no,0,no,no,cellular,29,7,132,2,-1,0,unknown,no
59,technician,married,primary,no,309,no,yes,cellular,29,7,25,5,-1,0,unknown,no
43,entrepreneur,married,tertiary,no,210,no,no,cellular,29,7,646,2,-1,0,unknown,no
59,retired,married,tertiary,no,2512,no,no,cellular,29,7,167,4,-1,0,unknown,no
54,services,married,secondary,no,4353,yes,yes,cellular,29,7,197,2,-1,0,unknown,no
29,entrepreneur,single,tertiary,no,402,yes,yes,cellular,29,7,345,5,-1,0,unknown,no
53,unemployed,married,secondary,no,329,yes,no,cellular,29,7,69,2,-1,0,unknown,no
58,blue-collar,married,primary,no,3,no,yes,telephone,29,7,55,16,-1,0,unknown,no
54,blue-collar,married,primary,no,1390,no,no,telephone,29,7,647,2,-1,0,unknown,no
42,admin.,single,secondary,no,2534,no,no,cellular,29,7,105,2,-1,0,unknown,no
43,unknown,married,primary,no,2113,no,no,cellular,29,7,33,2,-1,0,unknown,no
41,unemployed,married,secondary,no,510,no,no,cellular,29,7,61,2,-1,0,unknown,no
59,admin.,divorced,secondary,no,1525,no,no,telephone,29,7,90,2,-1,0,unknown,no
45,entrepreneur,married,tertiary,no,0,yes,no,cellular,29,7,100,3,-1,0,unknown,no
39,services,married,secondary,no,2381,yes,yes,cellular,29,7,91,3,-1,0,unknown,no
59,retired,married,primary,no,0,yes,no,cellular,29,7,45,7,-1,0,unknown,no
50,admin.,married,secondary,no,176,no,no,cellular,29,7,155,2,-1,0,unknown,no
45,unemployed,married,secondary,no,2468,yes,no,cellular,29,7,64,2,-1,0,unknown,no
38,technician,single,secondary,no,1655,no,no,cellular,29,7,392,2,-1,0,unknown,no
42,technician,single,unknown,no,2193,no,no,cellular,29,7,305,2,-1,0,unknown,no
36,management,married,tertiary,no,4,no,yes,cellular,29,7,261,6,-1,0,unknown,no
48,admin.,married,secondary,no,933,no,no,cellular,29,7,446,2,-1,0,unknown,no
57,services,married,primary,no,1896,no,no,cellular,29,7,248,4,-1,0,unknown,no
45,management,divorced,tertiary,no,6269,yes,no,cellular,29,7,20,2,-1,0,unknown,no
38,technician,single,secondary,no,4366,yes,no,cellular,29,7,188,2,-1,0,unknown,no
45,management,divorced,tertiary,no,6200,no,no,cellular,29,7,103,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,-84,yes,yes,cellular,29,7,63,5,-1,0,unknown,no
32,services,married,secondary,no,2578,no,no,cellular,29,7,86,3,-1,0,unknown,no
33,technician,single,secondary,no,338,yes,no,cellular,29,7,105,4,-1,0,unknown,no
36,housemaid,married,primary,no,125,yes,no,cellular,29,7,57,4,-1,0,unknown,no
42,technician,single,tertiary,no,2625,no,no,cellular,29,7,2516,2,-1,0,unknown,yes
26,blue-collar,single,secondary,no,114,no,yes,cellular,29,7,361,4,-1,0,unknown,no
42,unemployed,married,secondary,no,250,yes,no,cellular,29,7,247,3,-1,0,unknown,no
47,blue-collar,married,secondary,no,310,yes,no,cellular,29,7,145,3,-1,0,unknown,no
32,technician,married,secondary,no,342,yes,no,cellular,29,7,146,3,-1,0,unknown,no
56,blue-collar,married,secondary,no,659,yes,no,cellular,29,7,64,3,-1,0,unknown,no
49,admin.,divorced,secondary,no,63,no,no,cellular,29,7,435,2,-1,0,unknown,no
56,blue-collar,divorced,secondary,no,934,no,no,cellular,29,7,375,2,-1,0,unknown,no
41,entrepreneur,married,secondary,no,547,no,no,cellular,29,7,365,2,-1,0,unknown,no
42,technician,single,secondary,no,275,no,no,cellular,29,7,522,3,-1,0,unknown,no
52,blue-collar,married,primary,no,1331,yes,no,cellular,29,7,213,2,-1,0,unknown,no
55,services,married,secondary,no,529,yes,no,cellular,29,7,137,2,-1,0,unknown,no
46,self-employed,married,tertiary,no,1148,no,no,telephone,29,7,104,2,-1,0,unknown,no
32,admin.,single,tertiary,no,138,no,yes,cellular,29,7,57,4,-1,0,unknown,no
39,services,married,secondary,no,64,no,no,cellular,29,7,100,3,-1,0,unknown,no
46,technician,married,tertiary,no,529,yes,yes,cellular,29,7,208,2,-1,0,unknown,no
44,technician,married,secondary,no,1226,yes,yes,cellular,29,7,51,2,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,150,no,no,cellular,29,7,735,4,-1,0,unknown,no
55,self-employed,divorced,secondary,no,0,no,no,cellular,29,7,94,2,-1,0,unknown,no
52,technician,married,secondary,no,1818,no,yes,cellular,29,7,46,4,-1,0,unknown,no
58,technician,married,secondary,no,673,no,no,telephone,29,7,28,4,-1,0,unknown,no
36,unemployed,married,secondary,no,-129,yes,no,cellular,29,7,121,3,-1,0,unknown,no
35,admin.,married,secondary,no,-112,no,no,cellular,29,7,394,4,-1,0,unknown,no
48,blue-collar,single,primary,no,755,yes,no,cellular,29,7,65,2,-1,0,unknown,no
41,admin.,divorced,secondary,no,261,yes,no,cellular,29,7,797,15,-1,0,unknown,no
51,management,married,tertiary,yes,0,no,yes,cellular,29,7,204,6,-1,0,unknown,no
47,technician,single,secondary,no,736,no,no,cellular,29,7,212,2,-1,0,unknown,no
51,services,divorced,secondary,no,974,yes,yes,cellular,29,7,255,4,-1,0,unknown,no
51,blue-collar,married,primary,no,620,yes,yes,cellular,29,7,88,10,-1,0,unknown,no
43,entrepreneur,married,tertiary,yes,0,no,yes,telephone,29,7,184,4,-1,0,unknown,no
45,management,married,primary,no,2690,no,no,telephone,29,7,145,4,-1,0,unknown,no
49,management,married,secondary,no,1601,no,no,cellular,29,7,47,5,-1,0,unknown,no
58,retired,married,primary,no,5506,no,no,telephone,29,7,81,4,-1,0,unknown,no
45,housemaid,married,primary,no,2239,no,no,telephone,29,7,24,2,-1,0,unknown,no
54,housemaid,married,primary,no,136,no,no,cellular,29,7,92,2,-1,0,unknown,no
52,admin.,married,secondary,no,5517,yes,yes,cellular,29,7,163,2,-1,0,unknown,no
39,admin.,married,secondary,no,394,no,no,cellular,29,7,551,2,-1,0,unknown,no
34,technician,single,secondary,no,475,yes,no,cellular,29,7,538,8,-1,0,unknown,no
58,retired,divorced,secondary,no,19,no,no,cellular,29,7,271,2,-1,0,unknown,no
51,services,single,secondary,no,513,yes,no,cellular,29,7,331,2,-1,0,unknown,no
34,services,divorced,secondary,no,5934,yes,no,cellular,29,7,82,7,-1,0,unknown,no
34,management,single,tertiary,no,5284,yes,no,cellular,29,7,198,5,-1,0,unknown,no
38,admin.,married,secondary,no,1283,yes,no,cellular,29,7,60,6,-1,0,unknown,no
48,unemployed,married,primary,no,0,no,no,cellular,29,7,569,2,-1,0,unknown,no
37,unemployed,married,tertiary,no,1236,no,no,cellular,29,7,300,2,-1,0,unknown,no
46,entrepreneur,married,secondary,no,0,no,no,cellular,29,7,100,12,-1,0,unknown,no
42,blue-collar,divorced,primary,no,1278,no,no,cellular,29,7,422,4,-1,0,unknown,no
52,blue-collar,married,secondary,no,594,no,no,telephone,29,7,178,2,-1,0,unknown,no
44,management,married,tertiary,no,0,no,yes,cellular,29,7,129,6,-1,0,unknown,no
